t,v,vw,o,c,h,l,n
2024-12-09 19:13:00+00:00,0.75092176,97495.4636,97488.0,97499.0,97499.0,97488.0,5
2024-12-09 19:14:00+00:00,0.06353372,97518.2902,97499.0,97491.0,97525.0,97491.0,7
2024-12-09 19:15:00+00:00,0.54858482,97464.585,97490.0,97500.0,97500.0,97463.0,36
2024-12-09 19:16:00+00:00,0.5356560600000001,97502.1478,97530.0,97590.0,97590.0,97501.0,15
2024-12-09 19:17:00+00:00,0.9887153300000002,97591.7587,97572.0,97677.0,97700.0,97545.0,36
2024-12-09 19:18:00+00:00,0.5451365899999999,97602.8296,97653.0,97620.0,97653.0,97601.0,21
2024-12-09 19:20:00+00:00,0.5631799999999999,97605.4486,97601.0,97651.0,97651.0,97601.0,22
2024-12-09 19:21:00+00:00,0.06933686,97607.9671,97607.0,97610.0,97610.0,97607.0,10
2024-12-09 19:22:00+00:00,0.048206,97609.4611,97615.0,97608.0,97615.0,97608.0,7
2024-12-09 19:23:00+00:00,0.38802556,97766.7801,97620.0,97710.0,97787.0,97610.0,26
2024-12-09 19:24:00+00:00,0.059811550000000005,97679.4931,97682.0,97650.0,97709.0,97650.0,10
2024-12-09 19:25:00+00:00,0.07910912000000002,97586.899,97650.0,97531.0,97650.0,97531.0,26
2024-12-09 19:26:00+00:00,0.5711872600000002,97537.2009,97531.0,97640.0,97640.0,97531.0,23
2024-12-09 19:27:00+00:00,0.06059555,97720.2733,97660.0,97732.0,97732.0,97660.0,14
2024-12-09 19:28:00+00:00,0.02231296,97731.2152,97738.0,97728.0,97738.0,97700.0,7
2024-12-09 19:29:00+00:00,0.10524907,97673.6725,97701.0,97671.0,97701.0,97670.0,14
2024-12-09 19:30:00+00:00,0.5279191200000001,97677.4807,97671.0,97670.0,97719.0,97670.0,34
2024-12-09 19:31:00+00:00,0.23310633000000003,97596.4336,97671.0,97580.0,97671.0,97580.0,24
2024-12-09 19:32:00+00:00,4.21116519,97586.5565,97571.0,97580.0,97602.0,97571.0,138
2024-12-09 19:33:00+00:00,0.66523601,97551.7062,97570.0,97560.0,97570.0,97551.0,26
2024-12-09 19:34:00+00:00,0.01686066,97597.7204,97580.0,97560.0,97621.0,97560.0,12
2024-12-09 19:35:00+00:00,0.55899039,97473.1435,97550.0,97480.0,97550.0,97471.0,52
2024-12-09 19:36:00+00:00,0.025729880000000004,97529.7956,97480.0,97511.0,97543.0,97480.0,10
2024-12-09 19:37:00+00:00,2.822222089999999,97352.219,97511.0,97341.0,97511.0,97327.0,101
2024-12-09 19:38:00+00:00,21.99285634999995,97341.0,97341.0,97341.0,97341.0,97341.0,461
2024-12-09 19:39:00+00:00,3.055522479999999,97342.9695,97341.0,97370.0,97425.0,97338.0,119
2024-12-09 19:40:00+00:00,0.05749338,97315.1594,97331.0,97291.0,97331.0,97283.0,12
2024-12-09 19:41:00+00:00,0.22362488,97243.9498,97288.0,97234.0,97288.0,97234.0,28
2024-12-09 19:42:00+00:00,1.2010449899999995,97204.0099,97234.0,97187.0,97234.0,97178.0,46
2024-12-09 19:43:00+00:00,0.09028591000000001,97243.829,97190.0,97260.0,97260.0,97190.0,12
2024-12-09 19:44:00+00:00,0.014539999999999999,97266.3276,97260.0,97262.0,97270.0,97260.0,7
2024-12-09 19:45:00+00:00,1.23361235,97264.6493,97260.0,97295.0,97340.0,97247.0,59
2024-12-09 19:46:00+00:00,0.20575142000000002,97217.9535,97287.0,97189.0,97287.0,97188.0,26
2024-12-09 19:47:00+00:00,5.192113280000001,97139.9188,97188.0,97185.0,97194.0,97113.0,55
2024-12-09 19:48:00+00:00,2.65590765,97180.8788,97181.0,97160.0,97181.0,97150.0,128
2024-12-09 19:49:00+00:00,1.3215998599999998,97226.8865,97170.0,97314.0,97314.0,97170.0,84
2024-12-09 19:50:00+00:00,2.656613109999999,97328.9961,97288.0,97243.0,97440.0,97243.0,117
2024-12-09 19:51:00+00:00,0.03688066,97241.0503,97243.0,97194.0,97294.0,97194.0,17
2024-12-09 19:52:00+00:00,1.5986520000000004,97197.2981,97194.0,97221.0,97239.0,97169.0,34
2024-12-09 19:53:00+00:00,0.18536992000000002,97157.7887,97201.0,97150.0,97201.0,97150.0,15
2024-12-09 19:54:00+00:00,0.26337186,97115.2586,97143.0,97114.0,97143.0,97113.0,13
2024-12-09 19:55:00+00:00,3.215863789999999,97113.4118,97114.0,97131.0,97132.0,97113.0,41
2024-12-09 19:56:00+00:00,2.544594379999999,97146.5329,97125.0,97140.0,97214.0,97125.0,73
2024-12-09 19:57:00+00:00,1.8028578000000008,97156.7007,97141.0,97201.0,97201.0,97141.0,59
2024-12-09 19:58:00+00:00,0.012,97153.5,97153.0,97154.0,97154.0,97153.0,2
2024-12-09 19:59:00+00:00,0.010280380000000002,97147.9915,97151.0,97140.0,97151.0,97140.0,5
2024-12-09 20:00:00+00:00,1.07984159,97155.6567,97120.0,97180.0,97252.0,97120.0,51
2024-12-09 20:01:00+00:00,0.22764625000000008,97111.6942,97130.0,97100.0,97131.0,97100.0,18
2024-12-09 20:02:00+00:00,25.799128829999994,97042.5988,97092.0,97220.0,97220.0,97030.0,331
2024-12-09 20:03:00+00:00,0.27715923000000003,97296.1785,97230.0,97280.0,97315.0,97184.0,28
2024-12-09 20:04:00+00:00,2.50267059,97303.4825,97262.0,97334.0,97334.0,97262.0,26
2024-12-09 20:05:00+00:00,2.02331296,97320.8553,97339.0,97302.0,97399.0,97302.0,28
2024-12-09 20:06:00+00:00,0.020574989999999998,97249.2985,97330.0,97180.0,97330.0,97180.0,17
2024-12-09 20:07:00+00:00,0.00400151,97165.7111,97170.0,97160.0,97170.0,97160.0,3
2024-12-09 20:08:00+00:00,0.011318199999999999,97119.6586,97150.0,97100.0,97150.0,97090.0,10
2024-12-09 20:09:00+00:00,0.14226522,97121.9774,97147.0,97070.0,97147.0,97070.0,19
2024-12-09 20:10:00+00:00,0.008639039999999999,97055.5849,97051.0,97040.0,97071.0,97040.0,9
2024-12-09 20:11:00+00:00,0.01303652,97026.8962,97030.0,97030.0,97030.0,97026.0,7
2024-12-09 20:12:00+00:00,0.0091216,97041.5605,97031.0,97030.0,97047.0,97030.0,8
2024-12-09 20:13:00+00:00,0.13466924999999996,97041.9274,97021.0,97081.0,97081.0,97020.0,14
2024-12-09 20:14:00+00:00,0.061704039999999995,97044.2505,97082.0,97025.0,97101.0,97025.0,11
2024-12-09 20:15:00+00:00,0.6489647900000002,97117.5769,97025.0,97099.0,97214.0,97025.0,59
2024-12-09 20:16:00+00:00,0.5360397499999999,97157.1331,97103.0,97203.0,97203.0,97088.0,24
2024-12-09 20:17:00+00:00,0.24008175000000004,97172.4541,97150.0,97184.0,97207.0,97120.0,28
2024-12-09 20:18:00+00:00,0.01765721,97171.2947,97132.0,97130.0,97207.0,97130.0,20
2024-12-09 20:19:00+00:00,0.45784427999999994,97021.5516,97130.0,97100.0,97130.0,97000.0,52
2024-12-09 20:20:00+00:00,0.062102,97210.3567,97130.0,97230.0,97230.0,97130.0,17
2024-12-09 20:21:00+00:00,0.006153219999999999,97190.3293,97220.0,97165.0,97220.0,97165.0,4
2024-12-09 20:22:00+00:00,0.13232246000000003,97083.0634,97184.0,97029.0,97184.0,97028.0,21
2024-12-09 20:23:00+00:00,3.7961943099999984,96988.6945,97029.0,96993.0,97029.0,96884.0,84
2024-12-09 20:24:00+00:00,0.30614090000000005,96921.569,96950.0,96909.0,96951.0,96890.0,49
2024-12-09 20:25:00+00:00,1.4176504799999998,96824.2021,96905.0,96780.0,96957.0,96780.0,47
2024-12-09 20:26:00+00:00,0.09712907000000004,96849.8511,96789.0,96850.0,96880.0,96789.0,19
2024-12-09 20:27:00+00:00,27.58409965999994,96739.7603,96850.0,96831.0,96850.0,96692.0,366
2024-12-09 20:28:00+00:00,0.23940475999999997,96779.3207,96817.0,96712.0,96825.0,96712.0,33
2024-12-09 20:29:00+00:00,1.2769038999999998,96702.4347,96710.0,96660.0,96741.0,96650.0,32
2024-12-09 20:30:00+00:00,0.47288466,96792.5749,96659.0,96896.0,96896.0,96659.0,44
2024-12-09 20:31:00+00:00,1.13505503,96955.3148,96896.0,97042.0,97042.0,96896.0,58
2024-12-09 20:32:00+00:00,0.37681031,97172.1589,97050.0,97135.0,97239.0,97050.0,31
2024-12-09 20:33:00+00:00,0.57505516,97033.5901,97189.0,97000.0,97189.0,97000.0,38
2024-12-09 20:34:00+00:00,2.3454455600000004,97001.9198,97001.0,96970.0,97010.0,96960.0,40
2024-12-09 20:35:00+00:00,1.7589600100000002,96952.603,96999.0,96901.0,97010.0,96901.0,42
2024-12-09 20:36:00+00:00,0.44483628999999997,96899.6123,96903.0,96902.0,96903.0,96830.0,28
2024-12-09 20:37:00+00:00,0.14316457,96813.7211,96872.0,96804.0,96872.0,96804.0,13
2024-12-09 20:38:00+00:00,10.396089659999998,96756.2026,96801.0,96896.0,96896.0,96709.0,76
2024-12-09 20:39:00+00:00,0.5286730600000001,96777.299,96877.0,96684.0,96877.0,96680.0,39
2024-12-09 20:40:00+00:00,0.41500782,96813.7567,96689.0,96816.0,96890.0,96689.0,40
2024-12-09 20:41:00+00:00,2.2772259299999997,96973.9749,96850.0,96971.0,97007.0,96850.0,47
2024-12-09 20:42:00+00:00,0.55452493,96975.34,96972.0,96950.0,97067.0,96950.0,36
2024-12-09 20:43:00+00:00,0.20944041000000002,96968.0826,96951.0,97050.0,97050.0,96951.0,27
2024-12-09 20:44:00+00:00,0.5546497900000001,96992.9425,97049.0,96965.0,97049.0,96965.0,32
2024-12-09 20:45:00+00:00,0.059211040000000006,96868.5816,96964.0,96817.0,96964.0,96817.0,38
2024-12-09 20:46:00+00:00,0.010481979999999998,96783.3949,96817.0,96750.0,96817.0,96750.0,17
2024-12-09 20:47:00+00:00,1.8401085300000004,96688.53,96721.0,96710.0,96721.0,96651.0,50
2024-12-09 20:48:00+00:00,0.03380889,96702.2533,96704.0,96680.0,96704.0,96652.0,7
2024-12-09 20:49:00+00:00,10.930665810000002,96486.6281,96680.0,96400.0,96680.0,96399.0,238
2024-12-09 20:50:00+00:00,3.674737639999999,96450.8342,96400.0,96639.0,96671.0,96400.0,97
2024-12-09 20:51:00+00:00,0.019593209999999996,96592.4208,96646.0,96520.0,96646.0,96520.0,16
2024-12-09 20:52:00+00:00,1.05149869,96353.0624,96510.0,96266.0,96510.0,96260.0,122
2024-12-09 20:53:00+00:00,0.88123017,96313.3037,96268.0,96499.0,96499.0,96235.0,65
2024-12-09 20:54:00+00:00,0.19566942999999998,96495.6312,96500.0,96537.0,96549.0,96471.0,24
2024-12-09 20:55:00+00:00,1.34625955,96544.2638,96531.0,96512.0,96610.0,96502.0,56
2024-12-09 20:56:00+00:00,10.662781670000001,96432.3119,96512.0,96523.0,96544.0,96381.0,93
2024-12-09 20:57:00+00:00,1.41555575,96392.5967,96502.0,96331.0,96522.0,96331.0,54
2024-12-09 20:58:00+00:00,5.760482560000003,96320.4778,96351.0,96289.0,96410.0,96281.0,70
2024-12-09 20:59:00+00:00,0.48259655,96308.0231,96312.0,96350.0,96469.0,96265.0,51
2024-12-09 21:00:00+00:00,0.57703311,96361.6767,96300.0,96430.0,96440.0,96256.0,25
2024-12-09 21:01:00+00:00,5.818125070000003,96231.5595,96430.0,96167.0,96453.0,96167.0,127
2024-12-09 21:02:00+00:00,4.339744099999999,95989.5499,96167.0,95914.0,96167.0,95899.0,198
2024-12-09 21:03:00+00:00,116.91836354999995,95559.7684,95919.0,95550.0,95923.0,95122.0,1238
2024-12-09 21:04:00+00:00,26.341882329999986,95097.3035,95560.0,94900.0,95614.0,94719.0,577
2024-12-09 21:05:00+00:00,71.58152644999998,94552.5194,94881.0,95340.0,95443.0,94222.0,759
2024-12-09 21:06:00+00:00,21.283755120000027,95766.4076,95440.0,95882.0,96080.0,95440.0,359
2024-12-09 21:07:00+00:00,2.324864249999999,96012.8324,95890.0,96330.0,96330.0,95802.0,96
2024-12-09 21:08:00+00:00,2.4337498499999994,96166.5184,96330.0,96115.0,96381.0,96069.0,68
2024-12-09 21:09:00+00:00,9.109576220000001,96243.591,96075.0,96545.0,96588.0,96075.0,118
2024-12-09 21:10:00+00:00,5.2066129,96587.4855,96510.0,96541.0,96710.0,96400.0,74
2024-12-09 21:11:00+00:00,28.432497989999973,96491.8404,96500.0,96366.0,96590.0,96350.0,208
2024-12-09 21:12:00+00:00,0.48965808000000005,96514.6549,96367.0,96508.0,96638.0,96367.0,54
2024-12-09 21:13:00+00:00,0.33032755999999996,96531.5583,96586.0,96431.0,96690.0,96394.0,56
2024-12-09 21:14:00+00:00,0.23749510000000015,96499.8192,96414.0,96660.0,96660.0,96341.0,109
2024-12-09 21:15:00+00:00,1.8603564799999999,96918.4568,96660.0,96999.0,96999.0,96660.0,116
2024-12-09 21:16:00+00:00,7.022026500000001,97045.1421,96999.0,96990.0,97187.0,96927.0,140
2024-12-09 21:17:00+00:00,3.2113792099999987,97159.9416,97060.0,97181.0,97211.0,97017.0,98
2024-12-09 21:18:00+00:00,0.44498116000000004,97230.5216,97210.0,97140.0,97312.0,97100.0,55
2024-12-09 21:19:00+00:00,1.8084848199999999,97010.4687,97130.0,96989.0,97130.0,96942.0,79
2024-12-09 21:20:00+00:00,2.0347249899999995,96828.3445,97020.0,96724.0,97059.0,96664.0,106
2024-12-09 21:21:00+00:00,0.83137846,96852.7066,96727.0,96938.0,96990.0,96727.0,43
2024-12-09 21:22:00+00:00,0.06860551,96992.9308,97000.0,97049.0,97049.0,96920.0,33
2024-12-09 21:23:00+00:00,0.10943840000000002,97087.4958,97060.0,97052.0,97139.0,97050.0,43
2024-12-09 21:24:00+00:00,0.3808575599999999,97118.0174,97064.0,97111.0,97182.0,97028.0,61
2024-12-09 21:25:00+00:00,11.734187699999987,97183.0434,97112.0,97021.0,97294.0,97020.0,166
2024-12-09 21:26:00+00:00,1.1145008399999992,97002.6494,97022.0,96990.0,97090.0,96950.0,67
2024-12-09 21:27:00+00:00,0.27615152000000004,96970.012,97005.0,96920.0,97005.0,96884.0,34
2024-12-09 21:28:00+00:00,0.20445227000000005,96896.3138,96921.0,96899.0,96944.0,96835.0,39
2024-12-09 21:29:00+00:00,0.10534079999999998,96911.1333,96883.0,96861.0,97000.0,96831.0,27
2024-12-09 21:30:00+00:00,0.15566087000000003,96930.7362,96869.0,97050.0,97050.0,96823.0,36
2024-12-09 21:31:00+00:00,0.22725938999999992,97145.5207,97059.0,97201.0,97229.0,97059.0,51
2024-12-09 21:32:00+00:00,0.5172662100000001,97281.0613,97229.0,97297.0,97297.0,97229.0,37
2024-12-09 21:33:00+00:00,1.2984779199999998,97280.1086,97286.0,97349.0,97349.0,97268.0,40
2024-12-09 21:34:00+00:00,0.32982964000000004,97289.4011,97348.0,97310.0,97348.0,97256.0,57
2024-12-09 21:35:00+00:00,0.042158400000000006,97285.588,97341.0,97300.0,97345.0,97220.0,30
2024-12-09 21:36:00+00:00,0.15700854000000003,97325.7245,97309.0,97330.0,97330.0,97282.0,36
2024-12-09 21:37:00+00:00,0.38470083,97350.552,97330.0,97370.0,97370.0,97330.0,17
2024-12-09 21:38:00+00:00,0.28290193,97370.724,97373.0,97380.0,97380.0,97364.0,31
2024-12-09 21:39:00+00:00,0.6297158999999999,97483.696,97385.0,97576.0,97576.0,97385.0,68
2024-12-09 21:40:00+00:00,1.2419928499999995,97552.845,97553.0,97534.0,97577.0,97534.0,42
2024-12-09 21:41:00+00:00,0.28067756000000005,97576.6053,97552.0,97462.0,97635.0,97441.0,70
2024-12-09 21:42:00+00:00,0.38830298999999996,97351.3766,97505.0,97271.0,97509.0,97271.0,80
2024-12-09 21:43:00+00:00,0.20364397,97239.6868,97270.0,97226.0,97283.0,97226.0,32
2024-12-09 21:44:00+00:00,0.4607449600000002,97156.0649,97249.0,97088.0,97249.0,97070.0,58
2024-12-09 21:45:00+00:00,0.13209389000000002,97096.9045,97100.0,97062.0,97150.0,97061.0,24
2024-12-09 21:46:00+00:00,0.06564517,97040.0311,97071.0,96970.0,97099.0,96970.0,40
2024-12-09 21:47:00+00:00,0.5141138000000001,97022.5998,96980.0,97100.0,97100.0,96980.0,18
2024-12-09 21:48:00+00:00,0.07830097000000001,97024.1242,97099.0,96970.0,97099.0,96970.0,40
2024-12-09 21:49:00+00:00,0.04067303999999999,96925.3651,96970.0,96920.0,96980.0,96910.0,21
2024-12-09 21:50:00+00:00,0.09919362999999999,97079.1814,96966.0,97039.0,97110.0,96966.0,41
2024-12-09 21:51:00+00:00,0.056687390000000004,96990.6369,97039.0,97065.0,97075.0,96921.0,27
2024-12-09 21:52:00+00:00,0.11580745,97058.5848,97080.0,97052.0,97100.0,97050.0,22
2024-12-09 21:53:00+00:00,0.10005233,97082.3878,97050.0,97199.0,97199.0,96991.0,37
2024-12-09 21:54:00+00:00,0.1262736,97219.3958,97200.0,97280.0,97280.0,97200.0,28
2024-12-09 21:55:00+00:00,3.0466666199999985,97340.1799,97289.0,97410.0,97430.0,97289.0,52
2024-12-09 21:56:00+00:00,4.619889690000008,97408.03,97424.0,97408.0,97430.0,97408.0,152
2024-12-09 21:57:00+00:00,0.8013963800000001,97321.5749,97408.0,97251.0,97408.0,97251.0,37
2024-12-09 21:58:00+00:00,2.2644174299999995,97187.0608,97241.0,97238.0,97329.0,97080.0,67
2024-12-09 21:59:00+00:00,2.17859043,97055.7158,97210.0,97022.0,97210.0,97001.0,75
2024-12-09 22:00:00+00:00,0.5417938199999998,96985.7805,97010.0,97190.0,97190.0,96982.0,35
2024-12-09 22:01:00+00:00,1.0462976599999996,97248.4496,97209.0,97230.0,97278.0,97178.0,49
2024-12-09 22:02:00+00:00,0.23656245000000004,97097.9642,97197.0,97209.0,97209.0,97041.0,44
2024-12-09 22:03:00+00:00,0.03810682,97238.3757,97228.0,97195.0,97320.0,97195.0,31
2024-12-09 22:04:00+00:00,0.17103564000000004,97100.4835,97160.0,97080.0,97160.0,97080.0,42
2024-12-09 22:05:00+00:00,0.59917038,96819.0337,97061.0,96802.0,97061.0,96798.0,60
2024-12-09 22:06:00+00:00,0.94902294,96981.2797,96813.0,97050.0,97068.0,96813.0,45
2024-12-09 22:07:00+00:00,0.52111209,96958.8747,97025.0,97020.0,97090.0,96948.0,29
2024-12-09 22:08:00+00:00,1.7515208400000009,96947.147,97002.0,96970.0,97010.0,96904.0,77
2024-12-09 22:09:00+00:00,0.10423628,96928.7705,96910.0,96969.0,96980.0,96860.0,27
2024-12-09 22:10:00+00:00,0.12514060999999999,97098.6325,97000.0,97060.0,97188.0,97000.0,55
2024-12-09 22:11:00+00:00,0.25422706,97003.113,97010.0,97007.0,97020.0,96922.0,23
2024-12-09 22:12:00+00:00,2.6447089599999996,97063.193,97010.0,96978.0,97123.0,96970.0,59
2024-12-09 22:13:00+00:00,0.3016578800000001,97007.3897,97020.0,97180.0,97180.0,96993.0,21
2024-12-09 22:14:00+00:00,0.026022470000000002,97115.066,97154.0,97020.0,97170.0,97020.0,18
2024-12-09 22:15:00+00:00,0.16519501,97023.0658,97001.0,97002.0,97090.0,97000.0,28
2024-12-09 22:16:00+00:00,0.054244829999999994,96940.3563,97020.0,96902.0,97074.0,96902.0,40
2024-12-09 22:17:00+00:00,0.05766528,96859.6369,96930.0,96810.0,96931.0,96810.0,39
2024-12-09 22:18:00+00:00,0.78708019,96597.6758,96831.0,96500.0,96859.0,96432.0,96
2024-12-09 22:19:00+00:00,0.5789383499999998,96557.2309,96530.0,96740.0,96740.0,96530.0,52
2024-12-09 22:20:00+00:00,0.7853589600000003,96499.0146,96736.0,96509.0,96746.0,96375.0,45
2024-12-09 22:21:00+00:00,1.1773221899999995,96485.1351,96420.0,96230.0,96520.0,96229.0,50
2024-12-09 22:22:00+00:00,9.93664025,95231.3672,96222.0,95695.0,96230.0,94941.0,308
2024-12-09 22:23:00+00:00,6.803574980000002,95679.1446,95582.0,96295.0,96369.0,95492.0,145
2024-12-09 22:24:00+00:00,0.54950575,96444.1525,96342.0,96569.0,96569.0,96318.0,81
2024-12-09 22:25:00+00:00,2.2041082099999985,96710.7446,96541.0,97011.0,97011.0,96414.0,132
2024-12-09 22:26:00+00:00,10.080127710000012,96929.2153,96998.0,97169.0,97169.0,96779.0,143
2024-12-09 22:27:00+00:00,1.4099976599999995,97121.0181,97168.0,96930.0,97168.0,96930.0,50
2024-12-09 22:28:00+00:00,0.11291329000000001,97033.6688,96921.0,97127.0,97130.0,96920.0,40
2024-12-09 22:29:00+00:00,0.06811521000000001,97174.4486,97095.0,97190.0,97190.0,97095.0,25
2024-12-09 22:30:00+00:00,0.1113548,97179.302,97192.0,97220.0,97220.0,97114.0,36
2024-12-09 22:31:00+00:00,0.24609432000000003,97306.4106,97223.0,97379.0,97384.0,97223.0,57
2024-12-09 22:32:00+00:00,0.09709130999999999,97424.1397,97384.0,97465.0,97465.0,97384.0,26
2024-12-09 22:33:00+00:00,0.15258049,97392.7647,97468.0,97420.0,97468.0,97334.0,27
2024-12-09 22:34:00+00:00,0.48867998000000024,97369.1853,97419.0,97256.0,97419.0,97230.0,61
2024-12-09 22:35:00+00:00,1.9806702799999982,97141.96,97230.0,97046.0,97230.0,97042.0,132
2024-12-09 22:36:00+00:00,0.26017943000000004,96958.765,97090.0,96876.0,97101.0,96876.0,43
2024-12-09 22:37:00+00:00,0.52722988,96783.7108,96861.0,96809.0,96861.0,96744.0,46
2024-12-09 22:38:00+00:00,0.06214884999999999,96752.5514,96809.0,96655.0,96854.0,96655.0,40
2024-12-09 22:39:00+00:00,0.17934814,96495.6312,96641.0,96457.0,96686.0,96441.0,58
2024-12-09 22:40:00+00:00,0.05185749000000001,96440.8461,96446.0,96570.0,96570.0,96342.0,33
2024-12-09 22:41:00+00:00,0.07140795999999999,96675.7202,96589.0,96701.0,96739.0,96589.0,30
2024-12-09 22:42:00+00:00,1.0526539199999998,96606.8146,96740.0,96524.0,96744.0,96483.0,53
2024-12-09 22:43:00+00:00,0.02223111,96525.3393,96518.0,96531.0,96559.0,96518.0,4
2024-12-09 22:44:00+00:00,0.03703053000000001,96489.6141,96530.0,96540.0,96540.0,96441.0,21
2024-12-09 22:45:00+00:00,0.18578235000000007,96760.6402,96573.0,96902.0,96902.0,96573.0,60
2024-12-09 22:46:00+00:00,0.12247542,96997.4595,96908.0,97007.0,97007.0,96908.0,34
2024-12-09 22:47:00+00:00,0.00242335,97013.3878,97008.0,97006.0,97029.0,97006.0,6
2024-12-09 22:48:00+00:00,0.038197319999999986,97092.0463,97001.0,97169.0,97169.0,97001.0,30
2024-12-09 22:49:00+00:00,0.028287900000000005,97192.6741,97185.0,97180.0,97212.0,97180.0,13
2024-12-09 22:50:00+00:00,0.4451901700000001,97209.7771,97200.0,97180.0,97235.0,97180.0,26
2024-12-09 22:51:00+00:00,0.054005870000000004,97150.1184,97180.0,97149.0,97180.0,97080.0,20
2024-12-09 22:52:00+00:00,0.5136707299999997,96985.2363,97107.0,96860.0,97107.0,96860.0,70
2024-12-09 22:53:00+00:00,0.007861400000000001,96883.767,96883.0,96890.0,96890.0,96883.0,2
2024-12-09 22:54:00+00:00,0.23723455,97139.2667,96943.0,97169.0,97169.0,96943.0,51
2024-12-09 22:55:00+00:00,0.05403252999999999,97173.6401,97169.0,97100.0,97205.0,97100.0,26
2024-12-09 22:56:00+00:00,0.02636041,97084.0032,97075.0,97080.0,97085.0,97075.0,8
2024-12-09 22:57:00+00:00,0.0026449000000000004,97096.3284,97085.0,97110.0,97110.0,97085.0,4
2024-12-09 22:58:00+00:00,0.13920634000000004,97076.5327,97118.0,97051.0,97118.0,97050.0,17
2024-12-09 22:59:00+00:00,0.020944559999999997,97127.5595,97110.0,97085.0,97149.0,97085.0,10
2024-12-09 23:00:00+00:00,0.01471111,97043.3819,97080.0,97010.0,97080.0,97010.0,14
2024-12-09 23:01:00+00:00,0.03373304,96953.3124,97010.0,96901.0,97010.0,96901.0,30
2024-12-09 23:02:00+00:00,0.017364499999999998,96904.2449,96881.0,96920.0,96959.0,96861.0,24
2024-12-09 23:03:00+00:00,0.09949259999999999,96915.8616,96934.0,96841.0,96934.0,96841.0,19
2024-12-09 23:04:00+00:00,0.013390949999999995,96875.0401,96830.0,96880.0,96930.0,96830.0,19
2024-12-09 23:05:00+00:00,0.02382043,96943.7485,96880.0,97001.0,97001.0,96833.0,19
2024-12-09 23:06:00+00:00,0.11639316000000002,97123.9211,97009.0,97202.0,97202.0,97009.0,48
2024-12-09 23:07:00+00:00,0.38575273999999976,97284.6416,97206.0,97305.0,97350.0,97206.0,111
2024-12-09 23:08:00+00:00,0.21618808999999997,97231.038,97305.0,97221.0,97305.0,97200.0,26
2024-12-09 23:09:00+00:00,0.029482760000000007,97297.9467,97230.0,97350.0,97350.0,97230.0,16
2024-12-09 23:10:00+00:00,0.024207000000000003,97375.7621,97350.0,97390.0,97390.0,97350.0,16
2024-12-09 23:11:00+00:00,0.24672308000000007,97479.0847,97390.0,97546.0,97546.0,97390.0,74
2024-12-09 23:12:00+00:00,2.24964689,97595.3826,97549.0,97587.0,97607.0,97549.0,123
2024-12-09 23:13:00+00:00,3.2765425099999943,97556.0615,97587.0,97420.0,97587.0,97420.0,142
2024-12-09 23:14:00+00:00,5.5871027600000005,97388.9086,97441.0,97409.0,97441.0,97362.0,68
2024-12-09 23:15:00+00:00,0.04347734999999999,97343.1795,97390.0,97410.0,97410.0,97321.0,27
2024-12-09 23:16:00+00:00,0.35047875,97492.6864,97420.0,97520.0,97560.0,97420.0,27
2024-12-09 23:17:00+00:00,0.10638028999999999,97501.2651,97517.0,97495.0,97534.0,97495.0,14
2024-12-09 23:18:00+00:00,0.05384964,97545.5138,97519.0,97579.0,97579.0,97471.0,27
2024-12-09 23:19:00+00:00,0.03146264,97518.434,97577.0,97470.0,97577.0,97470.0,27
2024-12-09 23:20:00+00:00,0.10878273000000001,97399.9834,97470.0,97380.0,97470.0,97380.0,47
2024-12-09 23:21:00+00:00,0.00900154,97422.9075,97390.0,97440.0,97449.0,97390.0,11
2024-12-09 23:22:00+00:00,0.00813991,97408.4501,97435.0,97380.0,97435.0,97380.0,15
2024-12-09 23:23:00+00:00,0.028349639999999992,97338.1986,97371.0,97320.0,97371.0,97320.0,24
2024-12-09 23:24:00+00:00,0.001715,97310.0,97310.0,97310.0,97310.0,97310.0,1
2024-12-09 23:25:00+00:00,0.022966269999999997,97407.0425,97331.0,97421.0,97421.0,97331.0,13
2024-12-09 23:26:00+00:00,0.07575637,97461.0853,97360.0,97491.0,97491.0,97360.0,22
2024-12-09 23:27:00+00:00,0.28975268,97515.9327,97499.0,97544.0,97559.0,97499.0,23
2024-12-09 23:28:00+00:00,0.03081718,97537.734,97515.0,97549.0,97549.0,97512.0,9
2024-12-09 23:29:00+00:00,0.11086088,97512.26,97530.0,97512.0,97530.0,97511.0,6
2024-12-09 23:30:00+00:00,0.14155856,97505.8225,97529.0,97550.0,97550.0,97490.0,17
2024-12-09 23:31:00+00:00,0.026657450000000003,97558.1555,97559.0,97510.0,97569.0,97510.0,18
2024-12-09 23:32:00+00:00,0.06694181000000002,97445.0821,97510.0,97460.0,97510.0,97420.0,27
2024-12-09 23:33:00+00:00,0.04550880000000001,97465.6938,97519.0,97380.0,97519.0,97380.0,28
2024-12-09 23:34:00+00:00,0.50450855,97381.0,97381.0,97381.0,97381.0,97381.0,1
2024-12-09 23:35:00+00:00,0.014288410000000001,97370.3496,97391.0,97361.0,97391.0,97358.0,17
2024-12-09 23:36:00+00:00,0.03023953,97383.4998,97350.0,97426.0,97426.0,97345.0,10
2024-12-09 23:37:00+00:00,0.01377317,97389.6787,97391.0,97341.0,97409.0,97341.0,16
2024-12-09 23:38:00+00:00,0.014010920000000001,97335.331,97340.0,97350.0,97350.0,97320.0,13
