t,v,vw,o,c,h,l,n
2025-12-03 00:20:00+00:00,0.4226437,91451.2824,91486.0,91425.3,91486.0,91425.3,41
2025-12-03 00:21:00+00:00,0.05289316000000001,91420.6305,91425.4,91408.9,91425.4,91408.9,20
2025-12-03 00:22:00+00:00,2.3120529000000003,91400.5209,91409.0,91439.0,91439.0,91385.4,60
2025-12-03 00:23:00+00:00,0.18959650999999994,91439.9524,91458.0,91462.0,91462.0,91401.7,28
2025-12-03 00:24:00+00:00,0.017058919999999998,91419.4339,91420.3,91409.6,91420.3,91409.6,14
2025-12-03 00:25:00+00:00,0.16481609999999997,91388.6606,91409.7,91323.3,91443.0,91323.3,52
2025-12-03 00:26:00+00:00,0.20585978,91221.7165,91340.0,91220.0,91340.0,91200.0,87
2025-12-03 00:27:00+00:00,0.43206314,91200.5481,91220.0,91200.1,91253.0,91200.0,21
2025-12-03 00:28:00+00:00,0.09093831000000002,91242.444,91200.1,91224.6,91255.4,91200.1,47
2025-12-03 00:29:00+00:00,0.31539536,91228.1708,91224.5,91213.6,91255.0,91213.5,31
2025-12-03 00:30:00+00:00,1.1052175899999996,91200.8331,91213.6,91187.1,91249.0,91187.0,48
2025-12-03 00:31:00+00:00,0.5143163700000003,91177.5936,91187.1,91121.5,91229.0,91121.4,85
2025-12-03 00:32:00+00:00,0.23589090000000004,91106.8376,91121.4,91127.0,91127.0,91098.0,36
2025-12-03 00:33:00+00:00,2.6790883000000014,91076.1644,91100.1,91075.0,91131.0,91033.4,101
2025-12-03 00:34:00+00:00,0.2429023399999999,91061.5064,91036.5,91105.0,91158.0,91036.5,43
2025-12-03 00:35:00+00:00,0.5266150399999999,91115.3351,91104.9,91064.8,91145.0,91064.8,84
2025-12-03 00:36:00+00:00,0.35307928,91097.8709,91064.7,91085.8,91119.0,91059.9,54
2025-12-03 00:37:00+00:00,0.09839693,91066.8708,91085.7,91154.0,91154.0,91042.2,85
2025-12-03 00:38:00+00:00,5.138035979999999,91162.7702,91123.5,91178.9,91220.0,91123.4,56
2025-12-03 00:39:00+00:00,0.14255904,91157.4343,91178.9,91148.3,91209.0,91148.3,41
2025-12-03 00:40:00+00:00,1.1584858299999998,91185.3279,91148.4,91202.7,91261.0,91148.4,41
2025-12-03 00:41:00+00:00,0.024572350000000007,91234.8441,91202.8,91250.3,91290.0,91202.8,42
2025-12-03 00:42:00+00:00,0.40570733999999986,91318.8814,91255.4,91367.1,91430.0,91255.3,71
2025-12-03 00:43:00+00:00,2.54374351,91409.1406,91367.1,91409.4,91463.0,91367.1,47
2025-12-03 00:44:00+00:00,0.11724826000000002,91429.8171,91409.4,91449.0,91513.0,91409.3,48
2025-12-03 00:45:00+00:00,1.7636050699999999,91518.6347,91449.1,91465.8,91520.0,91449.1,32
2025-12-03 00:46:00+00:00,3.4533666799999962,91518.2428,91465.7,91553.0,91560.0,91465.7,103
2025-12-03 00:47:00+00:00,8.39436534,91576.8469,91530.0,91596.2,91620.0,91529.9,80
2025-12-03 00:48:00+00:00,0.09554024,91597.6926,91596.3,91601.6,91645.0,91596.2,29
2025-12-03 00:49:00+00:00,1.00234933,91603.6125,91636.0,91603.7,91644.0,91601.5,17
2025-12-03 00:50:00+00:00,0.29195894999999983,91624.4608,91656.0,91669.6,91731.0,91603.7,63
2025-12-03 00:51:00+00:00,0.22822744000000003,91699.7254,91669.7,91710.1,91769.0,91669.6,43
2025-12-03 00:52:00+00:00,2.96983172,91754.9588,91710.1,91749.7,91756.9,91710.1,51
2025-12-03 00:53:00+00:00,0.2610283699999999,91739.8521,91749.6,91669.6,91749.7,91669.6,55
2025-12-03 00:54:00+00:00,0.07242768000000004,91662.9855,91669.7,91636.0,91696.0,91636.0,45
2025-12-03 00:55:00+00:00,0.38188004,91625.5286,91636.1,91578.7,91636.1,91578.6,54
2025-12-03 00:56:00+00:00,0.5388683299999997,91532.7863,91578.6,91500.1,91578.6,91500.0,56
2025-12-03 00:57:00+00:00,0.04422808,91489.8962,91500.1,91543.0,91543.0,91483.3,31
2025-12-03 00:58:00+00:00,0.23509043999999987,91519.2563,91483.4,91626.0,91626.0,91483.4,56
2025-12-03 00:59:00+00:00,0.17845873999999992,91613.3916,91562.0,91636.6,91700.0,91562.0,69
2025-12-03 01:00:00+00:00,0.2641151999999999,91654.2512,91636.6,91696.2,91720.0,91636.5,59
2025-12-03 01:01:00+00:00,0.21055438999999995,91694.9288,91720.0,91665.8,91720.0,91665.7,29
2025-12-03 01:02:00+00:00,0.29362324999999995,91658.8952,91665.7,91642.5,91700.0,91642.5,25
2025-12-03 01:03:00+00:00,0.041750350000000006,91610.7192,91642.5,91584.9,91642.5,91581.0,34
2025-12-03 01:04:00+00:00,0.20159358999999996,91555.3596,91584.8,91550.0,91585.0,91520.0,62
2025-12-03 01:05:00+00:00,0.500988,91520.1821,91520.2,91520.2,91520.2,91520.1,27
2025-12-03 01:06:00+00:00,0.65937384,91528.658,91520.2,91579.1,91579.1,91520.1,64
2025-12-03 01:07:00+00:00,0.31690609999999997,91579.2289,91579.0,91579.1,91599.0,91579.0,33
2025-12-03 01:08:00+00:00,0.40453099000000026,91619.794,91579.1,91700.0,91700.0,91579.0,58
2025-12-03 01:09:00+00:00,0.34131264999999983,91688.7179,91665.6,91642.2,91710.0,91642.2,49
2025-12-03 01:10:00+00:00,0.22939403000000005,91680.6023,91630.7,91630.7,91698.0,91630.6,19
2025-12-03 01:11:00+00:00,0.7430681600000001,91753.0253,91630.7,91805.0,91860.0,91630.6,128
2025-12-03 01:12:00+00:00,4.810304550000004,91802.6592,91805.0,91773.5,91859.0,91750.5,78
2025-12-03 01:13:00+00:00,0.34758127000000005,91777.0212,91770.5,91776.6,91822.0,91770.5,28
2025-12-03 01:14:00+00:00,0.0199447,91779.7779,91776.6,91769.0,91810.0,91769.0,27
2025-12-03 01:15:00+00:00,0.58647985,91778.0704,91769.1,91739.4,91829.0,91739.4,45
2025-12-03 01:16:00+00:00,0.06948635000000002,91685.2666,91733.5,91670.0,91740.0,91669.9,45
2025-12-03 01:17:00+00:00,0.12493637999999996,91679.5604,91730.0,91763.0,91812.0,91670.0,39
2025-12-03 01:18:00+00:00,0.13943246,91790.3498,91763.0,91799.0,91840.0,91763.0,39
2025-12-03 01:19:00+00:00,0.27532844999999995,91804.2146,91798.9,91812.8,91880.0,91798.9,44
2025-12-03 01:20:00+00:00,0.4191975100000003,91868.8939,91816.9,91911.9,91950.0,91816.9,78
2025-12-03 01:21:00+00:00,5.09306492,91920.208,91912.0,91924.2,91959.0,91911.9,73
2025-12-03 01:22:00+00:00,3.5139772200000006,91892.9674,91912.0,91893.8,91937.0,91853.2,84
2025-12-03 01:23:00+00:00,0.06411275000000001,91928.5568,91893.7,91933.2,91979.0,91893.7,43
2025-12-03 01:24:00+00:00,0.03640569,91933.0329,91941.0,91933.2,91941.0,91915.0,23
2025-12-03 01:25:00+00:00,0.10391708999999999,91933.2878,91933.2,91933.2,91966.0,91933.1,21
2025-12-03 01:26:00+00:00,0.8103792,91976.6529,91933.2,91944.3,91990.0,91933.2,23
2025-12-03 01:27:00+00:00,1.6487014600000007,91915.4322,91990.0,91842.0,91990.0,91842.0,80
2025-12-03 01:28:00+00:00,1.0552974900000003,91893.7805,91844.2,91880.2,91925.0,91838.1,49
2025-12-03 01:29:00+00:00,0.052761840000000004,91903.2312,91880.1,91910.5,91948.0,91880.1,29
2025-12-03 01:30:00+00:00,0.7056436500000001,91924.8385,91910.6,91928.9,91976.0,91910.5,25
2025-12-03 01:31:00+00:00,0.6463505200000004,91931.0477,91928.9,91898.4,91937.0,91898.3,35
2025-12-03 01:32:00+00:00,0.034329490000000004,91930.753,91898.3,91898.4,91944.0,91898.3,17
2025-12-03 01:33:00+00:00,0.18855481000000002,91966.9963,91898.3,91920.0,91979.0,91898.3,27
2025-12-03 01:34:00+00:00,6.859661340000001,91996.4964,91920.0,91969.6,92000.0,91920.0,78
2025-12-03 01:35:00+00:00,0.15387167999999998,91966.4598,91969.5,91909.2,92000.0,91909.2,66
2025-12-03 01:36:00+00:00,0.23055325999999993,91916.7667,91909.1,91957.0,91975.0,91904.5,59
2025-12-03 01:37:00+00:00,0.029284649999999995,91916.2402,91920.0,91910.7,91920.0,91910.6,18
2025-12-03 01:38:00+00:00,0.08324398,91910.6964,91910.7,91910.7,91910.7,91910.6,19
2025-12-03 01:39:00+00:00,0.5128527200000002,91936.2098,91912.6,91890.0,91937.0,91890.0,22
2025-12-03 01:40:00+00:00,0.11735511,91911.403,91912.6,91910.7,91912.6,91900.0,17
2025-12-03 01:41:00+00:00,0.0029988799999999998,91914.7718,91910.7,91910.8,91942.0,91910.7,9
2025-12-03 01:42:00+00:00,0.33178782,91911.7579,91910.8,91912.5,91912.5,91910.8,18
2025-12-03 01:43:00+00:00,0.32690115000000003,91912.4999,91912.5,91912.4,91912.5,91912.4,9
2025-12-03 01:44:00+00:00,4.4478547599999985,91912.6096,91912.5,91939.9,91987.0,91912.4,27
2025-12-03 01:45:00+00:00,1.5924079900000006,91989.9052,91939.9,91992.6,91997.0,91939.8,59
2025-12-03 01:46:00+00:00,9.847637219999994,91999.9735,91997.0,91999.0,92000.0,91992.5,67
2025-12-03 01:47:00+00:00,32.47162928,92078.1173,92000.0,92212.0,92270.0,91999.0,322
2025-12-03 01:48:00+00:00,0.34851812,92207.2231,92146.4,92198.0,92258.0,92146.4,46
2025-12-03 01:49:00+00:00,11.819726590000002,92276.2762,92166.9,92283.9,92313.0,92166.9,149
2025-12-03 01:50:00+00:00,5.486091419999998,92335.5702,92283.9,92386.0,92446.0,92283.9,195
2025-12-03 01:51:00+00:00,1.2376493899999998,92299.8255,92340.9,92283.8,92413.0,92257.0,88
2025-12-03 01:52:00+00:00,0.7792971900000002,92283.6857,92308.0,92284.2,92308.0,92270.0,52
2025-12-03 01:53:00+00:00,4.09910567,92455.5495,92284.3,92409.7,92490.0,92284.2,128
2025-12-03 01:54:00+00:00,61.78596625999992,92412.4483,92409.7,92329.1,92491.0,92329.1,357
2025-12-03 01:55:00+00:00,1.1408685499999998,92383.6616,92329.1,92329.2,92390.0,92327.0,45
2025-12-03 01:56:00+00:00,0.35173846000000003,92329.4481,92329.2,92329.2,92332.0,92329.1,23
2025-12-03 01:57:00+00:00,2.16727713,92268.5724,92329.2,92183.8,92329.2,92175.8,101
2025-12-03 01:58:00+00:00,0.03424309999999999,92184.6929,92183.8,92183.8,92214.0,92183.7,14
2025-12-03 01:59:00+00:00,0.5087117600000001,92225.7545,92247.0,92245.1,92267.0,92183.7,65
2025-12-03 02:00:00+00:00,0.24962400999999995,92246.2988,92288.0,92250.6,92288.0,92245.0,30
2025-12-03 02:01:00+00:00,0.059327620000000005,92322.645,92280.0,92379.0,92379.0,92250.6,51
2025-12-03 02:02:00+00:00,0.07266054999999999,92353.883,92300.0,92370.7,92390.0,92300.0,51
2025-12-03 02:03:00+00:00,10.138514199999994,92407.5161,92370.7,92431.2,92464.0,92370.6,65
2025-12-03 02:04:00+00:00,28.48047706999996,92567.2071,92431.3,92638.0,92687.3,92431.3,491
2025-12-03 02:05:00+00:00,2.624408250000001,92492.33,92620.6,92404.4,92620.7,92404.4,141
2025-12-03 02:06:00+00:00,3.3390057200000025,92340.284,92404.3,92216.4,92404.3,92210.1,139
2025-12-03 02:07:00+00:00,2.1066907200000022,92270.1566,92216.5,92218.9,92308.0,92206.0,106
2025-12-03 02:08:00+00:00,0.24076502999999994,92221.8735,92218.9,92271.2,92271.2,92218.9,36
2025-12-03 02:09:00+00:00,0.07449354,92271.2584,92271.3,92271.3,92271.3,92269.0,30
2025-12-03 02:10:00+00:00,0.7220599000000001,92379.2218,92271.3,92431.3,92484.0,92268.3,83
2025-12-03 02:11:00+00:00,0.3782986599999998,92536.9992,92431.3,92582.1,92643.0,92431.2,97
2025-12-03 02:12:00+00:00,4.354651679999999,92659.8769,92582.0,92666.0,92666.0,92557.0,93
2025-12-03 02:13:00+00:00,4.429750610000001,92775.5105,92666.0,92829.2,92853.5,92623.9,256
2025-12-03 02:14:00+00:00,12.952682899999996,92887.889,92881.0,92888.0,92888.0,92829.3,142
2025-12-03 02:15:00+00:00,1.8084108900000018,92879.894,92881.7,92784.0,92900.0,92743.7,127
2025-12-03 02:16:00+00:00,1.1040485800000002,92743.9136,92780.0,92860.0,92860.0,92708.0,105
2025-12-03 02:17:00+00:00,0.33101629000000005,92833.8831,92823.5,92823.6,92870.0,92823.5,39
2025-12-03 02:18:00+00:00,0.15184997999999997,92821.6016,92820.0,92809.0,92848.0,92809.0,34
2025-12-03 02:19:00+00:00,0.5934709599999999,92765.3988,92809.0,92736.6,92809.0,92736.6,46
2025-12-03 02:20:00+00:00,0.03645040000000001,92710.2746,92724.9,92708.0,92724.9,92707.9,21
2025-12-03 02:21:00+00:00,0.8847160500000004,92715.0167,92707.9,92772.7,92820.0,92707.9,42
2025-12-03 02:22:00+00:00,0.18155976000000004,92702.69,92772.7,92655.0,92772.7,92654.9,82
2025-12-03 02:23:00+00:00,0.8420533700000009,92842.6832,92675.1,92864.3,92898.0,92675.1,117
2025-12-03 02:24:00+00:00,1.01318278,92884.5124,92892.0,92884.7,92920.0,92864.4,35
2025-12-03 02:25:00+00:00,2.0615790300000003,92893.8264,92884.7,92926.0,92976.0,92884.6,76
2025-12-03 02:26:00+00:00,36.65774926999996,93001.0881,92988.0,92965.3,93074.0,92926.0,305
2025-12-03 02:27:00+00:00,0.46096037,92915.4587,92965.2,92913.0,92973.0,92881.0,58
2025-12-03 02:28:00+00:00,1.4096825,92911.6997,92913.0,92884.7,92934.0,92880.0,27
2025-12-03 02:29:00+00:00,0.10782903,92884.5957,92884.7,92879.7,92884.7,92879.7,28
2025-12-03 02:30:00+00:00,0.4596113400000001,92755.0091,92876.0,92717.4,92876.0,92704.0,88
2025-12-03 02:31:00+00:00,0.11391628999999999,92715.3533,92717.4,92710.3,92762.0,92704.0,35
2025-12-03 02:32:00+00:00,0.38085440000000004,92739.8332,92710.3,92760.3,92858.0,92710.3,58
2025-12-03 02:33:00+00:00,0.14054765999999996,92737.9836,92760.3,92738.1,92760.3,92724.0,31
2025-12-03 02:34:00+00:00,0.3907924000000002,92726.5888,92738.1,92686.1,92767.0,92685.4,49
2025-12-03 02:35:00+00:00,0.30339096,92669.7299,92685.5,92682.0,92716.0,92653.7,70
2025-12-03 02:36:00+00:00,0.93729041,92704.0413,92653.7,92673.0,92749.0,92653.7,83
2025-12-03 02:37:00+00:00,0.04056525,92720.2431,92720.0,92737.9,92737.9,92664.6,35
2025-12-03 02:38:00+00:00,0.04306490999999999,92738.5849,92738.0,92746.0,92765.0,92737.9,13
2025-12-03 02:39:00+00:00,0.02306843,92727.2784,92738.0,92713.1,92751.0,92682.0,26
2025-12-03 02:40:00+00:00,0.008601979999999999,92713.0875,92713.0,92713.1,92713.1,92713.0,14
2025-12-03 02:41:00+00:00,0.3576858399999999,92664.014,92713.1,92703.0,92713.1,92650.6,65
2025-12-03 02:42:00+00:00,14.22302742,92735.7801,92704.0,92742.7,92756.0,92650.7,67
2025-12-03 02:43:00+00:00,0.05927648,92707.8598,92742.7,92680.4,92742.7,92680.4,23
2025-12-03 02:44:00+00:00,0.21982912999999998,92680.6087,92680.5,92680.5,92680.8,92680.4,17
2025-12-03 02:45:00+00:00,0.7922819799999999,92642.2687,92680.5,92619.3,92697.0,92616.0,80
2025-12-03 02:46:00+00:00,15.846576260000004,92480.5548,92619.2,92445.0,92619.2,92343.1,259
2025-12-03 02:47:00+00:00,5.283959369999998,92438.3522,92435.0,92511.0,92511.0,92429.7,103
2025-12-03 02:48:00+00:00,0.83976876,92565.5295,92530.0,92577.2,92577.2,92511.0,46
2025-12-03 02:49:00+00:00,0.023628340000000005,92565.0666,92577.2,92561.9,92594.0,92561.8,26
2025-12-03 02:50:00+00:00,0.03152051,92562.6405,92561.9,92561.9,92574.0,92553.0,23
2025-12-03 02:51:00+00:00,0.36050275,92560.279,92561.9,92561.9,92561.9,92556.0,21
2025-12-03 02:52:00+00:00,0.17078784,92588.3011,92582.0,92592.4,92610.0,92561.8,41
2025-12-03 02:53:00+00:00,1.09574399,92601.4005,92592.4,92613.2,92613.3,92592.4,29
2025-12-03 02:54:00+00:00,1.1216784700000004,92663.5704,92613.3,92675.4,92675.4,92613.3,62
2025-12-03 02:55:00+00:00,2.5634264200000008,92742.4789,92670.0,92793.9,92793.9,92670.0,69
2025-12-03 02:56:00+00:00,0.29357975000000014,92823.3577,92763.0,92844.6,92866.5,92763.0,112
2025-12-03 02:57:00+00:00,3.7708699,92845.4437,92844.7,92767.0,92846.7,92767.0,47
2025-12-03 02:58:00+00:00,0.07030715,92781.7817,92766.9,92800.0,92819.0,92766.9,47
2025-12-03 02:59:00+00:00,0.17024749999999994,92805.4981,92800.0,92844.0,92844.0,92800.0,37
2025-12-03 03:00:00+00:00,1.35767639,92814.4225,92832.6,92808.1,92849.0,92761.0,49
2025-12-03 03:01:00+00:00,0.5870704100000002,92822.0086,92808.0,92831.3,92832.2,92788.0,50
2025-12-03 03:02:00+00:00,1.1825537199999994,92910.3397,92831.2,92931.3,92950.0,92831.2,89
2025-12-03 03:03:00+00:00,19.259499719999965,93000.525,92931.4,92875.0,93089.0,92850.0,257
2025-12-03 03:04:00+00:00,0.08761540999999998,92854.5576,92875.0,92822.1,92875.0,92820.0,29
2025-12-03 03:05:00+00:00,0.54178714,92732.4934,92822.2,92716.2,92822.2,92716.1,77
2025-12-03 03:06:00+00:00,0.27107938000000015,92735.5299,92716.2,92715.1,92766.0,92680.0,37
2025-12-03 03:07:00+00:00,0.21586218000000001,92659.5924,92715.1,92621.8,92736.0,92621.8,64
2025-12-03 03:08:00+00:00,0.4250786000000003,92634.3444,92627.1,92691.6,92692.2,92609.1,55
2025-12-03 03:09:00+00:00,0.20077481999999996,92722.4929,92691.6,92741.8,92741.8,92691.6,50
2025-12-03 03:10:00+00:00,0.09289025000000001,92741.7239,92755.0,92741.8,92755.0,92741.7,7
2025-12-03 03:11:00+00:00,0.42125141999999993,92764.5518,92741.7,92771.7,92800.0,92741.7,38
2025-12-03 03:12:00+00:00,0.046669249999999995,92761.7719,92767.0,92752.2,92771.6,92740.0,18
2025-12-03 03:13:00+00:00,0.02126013,92772.7996,92763.0,92776.1,92793.0,92752.3,31
2025-12-03 03:14:00+00:00,0.10381995,92777.8671,92776.1,92780.0,92780.0,92776.0,33
2025-12-03 03:15:00+00:00,3.1813977000000038,92748.6978,92776.0,92641.2,92776.1,92641.1,71
2025-12-03 03:16:00+00:00,0.3952238199999999,92675.9937,92641.2,92665.2,92690.0,92641.2,52
2025-12-03 03:17:00+00:00,0.22632547999999986,92702.0004,92665.3,92776.1,92810.0,92665.3,56
2025-12-03 03:18:00+00:00,0.23475198999999997,92787.7062,92776.1,92818.0,92818.0,92776.1,24
2025-12-03 03:19:00+00:00,2.0437700000000003,92776.2508,92776.0,92826.0,92826.0,92776.0,28
2025-12-03 03:20:00+00:00,0.84397279,92781.7998,92776.1,92776.0,92804.0,92776.0,57
2025-12-03 03:21:00+00:00,0.01555325,92776.0066,92776.1,92779.9,92780.0,92756.0,13
2025-12-03 03:22:00+00:00,0.08826047000000001,92787.8065,92780.0,92788.2,92830.0,92780.0,25
2025-12-03 03:23:00+00:00,0.08502606999999995,92783.4804,92788.3,92754.1,92788.3,92749.2,34
2025-12-03 03:24:00+00:00,0.03090333,92761.5977,92749.2,92776.0,92796.0,92749.1,25
2025-12-03 03:25:00+00:00,0.52308448,92749.13,92775.0,92749.1,92775.0,92749.1,17
2025-12-03 03:26:00+00:00,0.19550315,92782.596,92749.2,92793.0,92801.0,92749.2,50
2025-12-03 03:27:00+00:00,0.02263615,92789.836,92804.0,92781.9,92804.0,92781.8,18
2025-12-03 03:28:00+00:00,0.186746,92817.7514,92834.0,92832.4,92840.0,92781.9,59
2025-12-03 03:29:00+00:00,0.66117755,92843.8024,92832.2,92845.5,92850.0,92832.2,24
2025-12-03 03:30:00+00:00,0.2855294000000002,92812.2808,92845.4,92776.0,92845.4,92776.0,36
2025-12-03 03:31:00+00:00,0.6521427200000001,92750.2315,92776.0,92750.1,92776.0,92750.0,22
2025-12-03 03:32:00+00:00,0.5894644200000002,92783.712,92750.1,92811.2,92811.2,92750.0,48
2025-12-03 03:33:00+00:00,0.025587899999999993,92803.7619,92811.1,92801.9,92811.2,92767.0,21
2025-12-03 03:34:00+00:00,0.061304880000000006,92787.984,92797.4,92790.3,92797.4,92775.0,15
2025-12-03 03:35:00+00:00,0.23032746000000004,92765.1868,92790.3,92750.1,92790.3,92742.0,37
2025-12-03 03:36:00+00:00,0.26622358999999995,92750.0015,92750.0,92750.0,92750.1,92750.0,23
2025-12-03 03:37:00+00:00,0.1205079,92752.1629,92750.1,92750.1,92777.0,92750.0,13
2025-12-03 03:38:00+00:00,0.06346310999999999,92750.03,92750.1,92749.2,92774.0,92749.1,21
2025-12-03 03:39:00+00:00,0.0169048,92750.8435,92749.2,92749.2,92770.0,92749.1,18
2025-12-03 03:40:00+00:00,0.15988862000000006,92749.1168,92749.2,92747.8,92764.0,92747.8,14
2025-12-03 03:41:00+00:00,0.12549228,92737.1246,92747.8,92732.4,92758.0,92732.4,23
2025-12-03 03:42:00+00:00,0.31615844,92758.6718,92732.4,92732.3,92760.0,92732.3,19
2025-12-03 03:43:00+00:00,3.936564309999998,92755.361,92732.4,92711.8,92772.0,92711.7,68
2025-12-03 03:44:00+00:00,2.1901291199999995,92750.9336,92711.8,92704.5,92754.0,92704.5,40
2025-12-03 03:45:00+00:00,1.4494579399999996,92705.1693,92704.6,92710.0,92788.0,92704.5,23
2025-12-03 03:46:00+00:00,0.5383189999999999,92745.5807,92710.0,92710.0,92750.0,92709.9,17
2025-12-03 03:47:00+00:00,0.36257709999999993,92725.7512,92710.0,92732.3,92789.0,92710.0,42
2025-12-03 03:48:00+00:00,0.03901331000000001,92734.9668,92732.3,92732.4,92788.0,92732.3,21
2025-12-03 03:49:00+00:00,0.07481973,92732.7338,92732.4,92732.3,92808.0,92732.3,13
2025-12-03 03:50:00+00:00,0.24284579,92766.042,92802.0,92732.3,92802.0,92732.3,29
2025-12-03 03:51:00+00:00,0.19298338,92731.5752,92732.4,92728.9,92766.0,92728.8,22
2025-12-03 03:52:00+00:00,0.020471729999999997,92729.7854,92728.9,92728.9,92775.0,92728.9,10
2025-12-03 03:53:00+00:00,0.06558774,92735.2313,92765.0,92728.9,92803.0,92728.8,15
2025-12-03 03:54:00+00:00,1.3781509100000002,92733.172,92728.9,92759.9,92815.0,92728.9,41
2025-12-03 03:55:00+00:00,0.11869073,92738.6087,92789.0,92731.3,92789.0,92731.2,27
2025-12-03 03:56:00+00:00,0.12851393,92729.9996,92731.3,92728.8,92775.0,92728.8,23
2025-12-03 03:57:00+00:00,0.06650579,92728.807,92728.9,92728.9,92728.9,92728.8,15
2025-12-03 03:58:00+00:00,0.01983412,92729.2537,92728.8,92767.0,92767.0,92728.8,13
2025-12-03 03:59:00+00:00,5.828885839999999,92741.9143,92728.9,92720.0,92749.0,92700.0,101
2025-12-03 04:00:00+00:00,0.05888547000000001,92705.2421,92693.5,92743.0,92750.0,92693.4,80
2025-12-03 04:01:00+00:00,0.03142154,92700.1608,92693.5,92730.0,92764.0,92693.4,35
2025-12-03 04:02:00+00:00,0.028750979999999995,92697.046,92726.0,92693.5,92726.0,92693.5,23
2025-12-03 04:03:00+00:00,0.05929258999999998,92692.382,92693.5,92690.8,92703.0,92690.7,22
2025-12-03 04:04:00+00:00,0.03755802,92692.0664,92690.8,92690.8,92723.0,92690.0,27
2025-12-03 04:05:00+00:00,0.4301533000000003,92700.759,92750.0,92760.0,92819.0,92690.8,59
2025-12-03 04:06:00+00:00,0.02230779,92777.4827,92760.0,92760.0,92799.0,92760.0,10
2025-12-03 04:07:00+00:00,0.05267125,92760.7421,92759.9,92760.0,92800.0,92759.9,18
2025-12-03 04:08:00+00:00,0.40901870000000007,92821.5648,92759.9,92831.0,92838.0,92759.9,18
2025-12-03 04:09:00+00:00,0.780870410000001,92773.7929,92828.0,92879.0,92890.0,92760.0,75
2025-12-03 04:10:00+00:00,0.2464392799999999,92873.0102,92835.8,92938.0,92938.0,92835.8,49
2025-12-03 04:11:00+00:00,1.18376826,92960.6951,92950.0,92987.0,93014.0,92907.0,74
2025-12-03 04:12:00+00:00,0.97730545,92987.0091,92987.0,92986.9,93017.0,92986.9,30
2025-12-03 04:13:00+00:00,0.31237386,92989.6911,93009.0,92987.0,93009.0,92986.9,19
2025-12-03 04:14:00+00:00,2.2576658500000013,92987.5058,92987.0,92925.0,93000.0,92912.5,50
2025-12-03 04:15:00+00:00,0.13986759000000004,92893.932,92912.5,92826.3,92924.0,92826.3,41
2025-12-03 04:16:00+00:00,0.03128901,92834.9865,92826.3,92826.3,92874.0,92826.2,9
2025-12-03 04:17:00+00:00,0.26648392,92823.9371,92826.2,92823.6,92889.0,92823.6,23
2025-12-03 04:18:00+00:00,0.39865850000000014,92824.0402,92861.0,92830.0,92890.0,92823.1,38
2025-12-03 04:19:00+00:00,0.05400502,92911.5057,92838.0,92953.0,92960.0,92838.0,70
2025-12-03 04:20:00+00:00,0.4415035899999999,92905.8356,92937.7,92900.1,92937.7,92900.0,26
2025-12-03 04:21:00+00:00,0.1988210899999999,92911.8303,92900.0,92946.6,92990.0,92900.0,54
2025-12-03 04:22:00+00:00,0.12635806,92969.43,92946.5,92970.3,92986.0,92946.5,32
2025-12-03 04:23:00+00:00,0.03972677000000001,92973.3043,92970.3,92982.2,93010.0,92970.2,25
2025-12-03 04:24:00+00:00,0.12071375000000001,92993.2316,92982.3,93000.0,93050.0,92982.2,41
2025-12-03 04:25:00+00:00,0.04619579000000001,93000.0664,93000.0,92999.0,93039.0,92999.0,19
2025-12-03 04:26:00+00:00,2.8246805499999996,93000.0003,93000.0,93000.0,93008.0,92999.9,27
2025-12-03 04:27:00+00:00,29.650476910000002,93202.1443,93000.0,93177.0,93317.0,93000.0,471
2025-12-03 04:28:00+00:00,4.960888620000001,93020.74,93182.0,92943.6,93246.0,92910.2,155
2025-12-03 04:29:00+00:00,0.3012284800000001,92887.4046,92968.0,92887.0,92968.0,92815.5,69
2025-12-03 04:30:00+00:00,0.29037943000000016,92836.6243,92832.9,92914.5,92960.0,92832.8,46
2025-12-03 04:31:00+00:00,0.39504545999999996,93017.1519,92921.8,93028.3,93036.0,92921.7,55
2025-12-03 04:32:00+00:00,0.08372523999999996,93007.1701,93028.2,93006.0,93035.0,92969.5,71
2025-12-03 04:33:00+00:00,0.8679375500000001,93006.6478,93005.9,93006.0,93035.0,92976.0,35
2025-12-03 04:34:00+00:00,0.33284874000000025,93051.2359,92991.3,93024.0,93089.0,92991.2,68
2025-12-03 04:35:00+00:00,0.56755621,93116.8,93026.8,93088.0,93190.0,93026.8,73
2025-12-03 04:36:00+00:00,0.15267615999999998,93013.5065,93060.0,93000.1,93087.9,93000.0,96
2025-12-03 04:37:00+00:00,0.3431969600000004,92994.0273,92990.0,92990.7,93000.1,92961.0,60
2025-12-03 04:38:00+00:00,0.043129619999999994,93003.6728,93031.0,93013.4,93031.0,92984.5,37
2025-12-03 04:39:00+00:00,1.0258347300000001,93016.6166,93013.3,93065.6,93119.0,93013.3,64
2025-12-03 04:40:00+00:00,0.16227403,93062.9904,93065.6,93035.8,93111.0,92993.0,32
2025-12-03 04:41:00+00:00,1.15221533,93028.8742,93035.8,93021.0,93035.8,93020.9,20
2025-12-03 04:42:00+00:00,1.1020828399999998,93020.9956,93021.0,93021.0,93021.0,93020.9,31
2025-12-03 04:43:00+00:00,0.4448823800000001,93019.3634,93021.0,93020.9,93021.0,93011.0,14
